product_id,is_sale_day,year_month,month,type,order,start_stock,end_stock,label_month
118,0,201809,9,0,7989.0,40.0,40.0,0.0
118,0,201810,10,0,7583.0,40.0,40.0,0.0
118,0,201811,11,0,8522.0,40.0,40.0,0.0
118,0,201812,12,0,9310.0,40.0,40.0,0.0
118,0,201901,1,0,7049.0,40.0,40.0,0.0
118,0,201902,2,0,1101.0,40.0,40.0,0.0
118,0,201903,3,0,4611.0,40.0,40.0,0.0
118,0,201904,4,0,6769.0,40.0,56.0,0.0
118,0,201905,5,0,9941.0,40.0,40.0,0.0
118,0,201906,6,0,10689.0,40.0,40.0,0.0
118,0,201907,7,0,11824.0,40.0,40.0,0.0
118,0,201908,8,0,10986.0,40.0,40.0,0.0
118,0,201909,9,0,9820.0,40.0,40.0,0.0
118,0,201910,10,0,10731.0,40.0,40.0,0.0
118,0,201911,11,0,12677.0,40.0,40.0,0.0
118,0,201912,12,0,14152.0,40.0,40.0,0.0
118,0,202001,1,0,4469.0,40.0,40.0,0.0
118,0,202002,2,0,2755.0,40.0,40.0,0.0
118,0,202003,3,0,3048.0,40.0,40.0,0.0
118,0,202004,4,0,7108.0,40.0,56.0,0.0
118,0,202005,5,0,12472.0,40.0,40.0,0.0
118,0,202006,6,0,13061.0,40.0,59.0,0.0
118,0,202007,7,0,15835.0,40.0,40.0,0.0
118,0,202008,8,0,14180.0,40.0,40.0,0.0
118,0,202009,9,0,15034.0,40.0,40.0,0.0
118,0,202010,10,0,14312.0,40.0,84.0,126.0
118,0,202011,11,0,16180.0,68.0,94.0,4309.0
118,0,202012,12,0,17381.0,94.0,71.0,3837.0
119,0,201802,2,2,1129.0,40.0,40.0,0.0
119,0,201803,3,2,3568.0,40.0,40.0,0.0
119,0,201804,4,2,4560.0,40.0,40.0,0.0
119,0,201805,5,2,7521.0,40.0,40.0,0.0
119,0,201806,6,2,7687.0,40.0,40.0,0.0
119,0,201807,7,2,8675.0,40.0,40.0,0.0
119,0,201808,8,2,8245.0,40.0,40.0,0.0
119,0,201809,9,2,7989.0,40.0,40.0,0.0
119,0,201810,10,2,7583.0,40.0,40.0,0.0
119,0,201811,11,2,8522.0,40.0,40.0,0.0
119,0,201812,12,2,9310.0,40.0,40.0,0.0
119,0,201901,1,2,7049.0,40.0,40.0,0.0
119,0,201902,2,2,1101.0,40.0,40.0,0.0
119,0,201903,3,2,4611.0,40.0,40.0,0.0
119,0,201904,4,2,6769.0,40.0,62.0,0.0
119,0,201905,5,2,9941.0,40.0,40.0,0.0
119,0,201906,6,2,10689.0,40.0,40.0,0.0
119,0,201907,7,2,11824.0,40.0,40.0,0.0
119,0,201908,8,2,10986.0,40.0,40.0,0.0
119,0,201909,9,2,9820.0,40.0,40.0,0.0
119,0,201910,10,2,10731.0,40.0,40.0,0.0
119,0,201911,11,2,12677.0,40.0,40.0,0.0
119,0,201912,12,2,14152.0,40.0,40.0,0.0
119,0,202001,1,2,4469.0,40.0,40.0,0.0
119,0,202002,2,2,2755.0,40.0,40.0,0.0
119,0,202003,3,2,3048.0,40.0,40.0,0.0
119,0,202004,4,2,7108.0,40.0,62.0,0.0
119,0,202005,5,2,12472.0,40.0,40.0,0.0
119,0,202006,6,2,13061.0,40.0,54.0,0.0
119,0,202007,7,2,15835.0,40.0,40.0,0.0
119,0,202008,8,2,14180.0,40.0,40.0,0.0
119,0,202009,9,2,15034.0,40.0,40.0,0.0
119,0,202010,10,2,14312.0,40.0,90.0,0.0
119,0,202011,11,2,16180.0,56.0,103.0,1852.0
119,0,202012,12,2,17381.0,103.0,97.0,3115.0
120,0,201802,2,2,1129.0,40.0,40.0,0.0
120,0,201803,3,2,3568.0,40.0,40.0,0.0
120,0,201804,4,2,4560.0,40.0,40.0,0.0
120,0,201805,5,2,7521.0,40.0,40.0,0.0
120,0,201806,6,2,7687.0,40.0,40.0,0.0
120,0,201807,7,2,8675.0,40.0,40.0,0.0
120,0,201808,8,2,8245.0,40.0,40.0,0.0
120,0,201809,9,2,7989.0,40.0,40.0,0.0
120,0,201810,10,2,7583.0,40.0,40.0,0.0
120,0,201811,11,2,8522.0,40.0,40.0,0.0
120,0,201812,12,2,9310.0,40.0,40.0,0.0
120,0,201901,1,2,7049.0,40.0,40.0,0.0
120,0,201902,2,2,1101.0,40.0,40.0,0.0
120,0,201903,3,2,4611.0,40.0,40.0,0.0
120,0,201904,4,2,6769.0,40.0,46.0,0.0
120,0,201905,5,2,9941.0,40.0,40.0,0.0
120,0,201906,6,2,10689.0,40.0,40.0,0.0
120,0,201907,7,2,11824.0,40.0,40.0,0.0
120,0,201908,8,2,10986.0,40.0,40.0,0.0
120,0,201909,9,2,9820.0,40.0,40.0,0.0
120,0,201910,10,2,10731.0,40.0,40.0,0.0
120,0,201911,11,2,12677.0,40.0,40.0,0.0
120,0,201912,12,2,14152.0,40.0,40.0,0.0
120,0,202001,1,2,4469.0,40.0,40.0,0.0
120,0,202002,2,2,2755.0,40.0,40.0,0.0
120,0,202003,3,2,3048.0,40.0,40.0,0.0
120,0,202004,4,2,7108.0,40.0,46.0,0.0
120,0,202005,5,2,12472.0,40.0,40.0,0.0
120,0,202006,6,2,13061.0,40.0,72.0,0.0
120,0,202007,7,2,15835.0,40.0,40.0,0.0
120,0,202008,8,2,14180.0,40.0,40.0,0.0
120,0,202009,9,2,15034.0,40.0,40.0,0.0
120,0,202010,10,2,14312.0,40.0,85.0,1010.0
120,0,202011,11,2,16180.0,73.0,91.0,3870.0
120,0,202012,12,2,17381.0,91.0,111.0,3685.0
121,0,201802,2,1,1129.0,40.0,40.0,0.0
121,0,201803,3,1,3568.0,40.0,40.0,0.0
121,0,201804,4,1,4560.0,40.0,40.0,0.0
121,0,201805,5,1,7521.0,40.0,40.0,0.0
121,0,201806,6,1,7687.0,40.0,40.0,0.0
121,0,201807,7,1,8675.0,40.0,40.0,0.0
121,0,201808,8,1,8245.0,40.0,40.0,0.0
121,0,201809,9,1,7989.0,40.0,40.0,0.0
121,0,201810,10,1,7583.0,40.0,40.0,0.0
121,0,201811,11,1,8522.0,40.0,40.0,0.0
121,0,201812,12,1,9310.0,40.0,40.0,0.0
121,0,201901,1,1,7049.0,40.0,40.0,0.0
121,0,201902,2,1,1101.0,40.0,40.0,0.0
121,0,201903,3,1,4611.0,40.0,40.0,0.0
121,0,201904,4,1,6769.0,40.0,48.0,0.0
121,0,201905,5,1,9941.0,40.0,40.0,0.0
121,0,201906,6,1,10689.0,40.0,40.0,0.0
121,0,201907,7,1,11824.0,40.0,40.0,0.0
121,0,201908,8,1,10986.0,40.0,40.0,0.0
121,0,201909,9,1,9820.0,40.0,40.0,0.0
121,0,201910,10,1,10731.0,40.0,40.0,0.0
121,0,201911,11,1,12677.0,40.0,40.0,0.0
121,0,201912,12,1,14152.0,40.0,40.0,0.0
121,0,202001,1,1,4469.0,40.0,40.0,0.0
121,0,202002,2,1,2755.0,40.0,40.0,0.0
121,0,202003,3,1,3048.0,40.0,40.0,0.0
121,0,202004,4,1,7108.0,40.0,48.0,0.0
121,0,202005,5,1,12472.0,40.0,40.0,0.0
121,0,202006,6,1,13061.0,40.0,78.0,0.0
121,0,202007,7,1,15835.0,40.0,40.0,0.0
121,0,202008,8,1,14180.0,40.0,40.0,0.0
121,0,202009,9,1,15034.0,40.0,40.0,149.0
121,0,202010,10,1,14312.0,40.0,96.0,102.0
121,0,202011,11,1,16180.0,40.0,40.0,0.0
121,0,202012,12,1,17381.0,40.0,40.0,1149.0
122,0,201802,2,2,1129.0,40.0,40.0,0.0
122,0,201803,3,2,3568.0,40.0,40.0,0.0
122,0,201804,4,2,4560.0,40.0,40.0,0.0
122,0,201805,5,2,7521.0,40.0,40.0,0.0
122,0,201806,6,2,7687.0,40.0,40.0,0.0
122,0,201807,7,2,8675.0,40.0,40.0,0.0
122,0,201808,8,2,8245.0,40.0,40.0,0.0
122,0,201809,9,2,7989.0,40.0,40.0,0.0
122,0,201810,10,2,7583.0,40.0,40.0,0.0
122,0,201811,11,2,8522.0,40.0,40.0,0.0
122,0,201812,12,2,9310.0,40.0,40.0,0.0
122,0,201901,1,2,7049.0,40.0,40.0,0.0
122,0,201902,2,2,1101.0,40.0,40.0,0.0
122,0,201903,3,2,4611.0,40.0,40.0,0.0
122,0,201904,4,2,6769.0,40.0,46.0,0.0
122,0,201905,5,2,9941.0,40.0,40.0,0.0
122,0,201906,6,2,10689.0,40.0,40.0,0.0
122,0,201907,7,2,11824.0,40.0,40.0,0.0
122,0,201908,8,2,10986.0,40.0,40.0,0.0
122,0,201909,9,2,9820.0,40.0,40.0,0.0
122,0,201910,10,2,10731.0,40.0,40.0,0.0
122,0,201911,11,2,12677.0,40.0,40.0,0.0
122,0,201912,12,2,14152.0,40.0,40.0,0.0
122,0,202001,1,2,4469.0,40.0,40.0,0.0
122,0,202002,2,2,2755.0,40.0,40.0,0.0
122,0,202003,3,2,3048.0,40.0,40.0,0.0
122,0,202004,4,2,7108.0,40.0,46.0,0.0
122,0,202005,5,2,12472.0,40.0,40.0,0.0
122,0,202006,6,2,13061.0,40.0,52.0,0.0
122,0,202007,7,2,15835.0,40.0,40.0,0.0
122,0,202008,8,2,14180.0,40.0,40.0,0.0
122,0,202009,9,2,15034.0,40.0,40.0,112.0
122,0,202010,10,2,14312.0,40.0,56.0,0.0
122,0,202011,11,2,16180.0,40.0,40.0,0.0
122,0,202012,12,2,17381.0,40.0,40.0,344.0
123,0,201802,2,0,1129.0,40.0,40.0,0.0
123,0,201803,3,0,3568.0,40.0,40.0,0.0
123,0,201804,4,0,4560.0,40.0,40.0,0.0
123,0,201805,5,0,7521.0,40.0,40.0,0.0
123,0,201806,6,0,7687.0,40.0,40.0,0.0
123,0,201807,7,0,8675.0,40.0,40.0,0.0
123,0,201808,8,0,8245.0,40.0,40.0,0.0
123,0,201809,9,0,7989.0,40.0,40.0,0.0
123,0,201810,10,0,7583.0,40.0,40.0,0.0
123,0,201811,11,0,8522.0,40.0,40.0,0.0
123,0,201812,12,0,9310.0,40.0,40.0,0.0
123,0,201901,1,0,7049.0,40.0,40.0,0.0
123,0,201902,2,0,1101.0,40.0,40.0,0.0
123,0,201903,3,0,4611.0,40.0,40.0,0.0
123,0,201904,4,0,6769.0,40.0,45.0,0.0
123,0,201905,5,0,9941.0,40.0,40.0,0.0
123,0,201906,6,0,10689.0,40.0,40.0,0.0
123,0,201907,7,0,11824.0,40.0,40.0,0.0
123,0,201908,8,0,10986.0,40.0,40.0,0.0
123,0,201909,9,0,9820.0,40.0,40.0,0.0
123,0,201910,10,0,10731.0,40.0,40.0,0.0
123,0,201911,11,0,12677.0,40.0,40.0,0.0
123,0,201912,12,0,14152.0,40.0,40.0,0.0
123,0,202001,1,0,4469.0,40.0,40.0,0.0
123,0,202002,2,0,2755.0,40.0,40.0,0.0
123,0,202003,3,0,3048.0,40.0,40.0,0.0
123,0,202004,4,0,7108.0,40.0,45.0,0.0
123,0,202005,5,0,12472.0,40.0,40.0,0.0
123,0,202006,6,0,13061.0,40.0,44.0,0.0
123,0,202007,7,0,15835.0,40.0,40.0,0.0
123,0,202008,8,0,14180.0,40.0,40.0,0.0
123,0,202009,9,0,15034.0,40.0,40.0,102.0
123,0,202010,10,0,14312.0,40.0,50.0,0.0
123,0,202011,11,0,16180.0,40.0,40.0,0.0
123,0,202012,12,0,17381.0,40.0,41.0,308.0
124,0,201802,2,0,1129.0,40.0,40.0,0.0
124,0,201803,3,0,3568.0,40.0,40.0,0.0
124,0,201804,4,0,4560.0,40.0,40.0,0.0
124,0,201805,5,0,7521.0,40.0,40.0,0.0
124,0,201806,6,0,7687.0,40.0,40.0,0.0
124,0,201807,7,0,8675.0,40.0,40.0,0.0
124,0,201808,8,0,8245.0,40.0,40.0,0.0
124,0,201809,9,0,7989.0,40.0,40.0,0.0
124,0,201810,10,0,7583.0,40.0,40.0,0.0
124,0,201811,11,0,8522.0,40.0,40.0,0.0
124,0,201812,12,0,9310.0,40.0,40.0,0.0
124,0,201901,1,0,7049.0,40.0,40.0,0.0
124,0,201902,2,0,1101.0,40.0,40.0,0.0
124,0,201903,3,0,4611.0,40.0,40.0,0.0
124,0,201904,4,0,6769.0,40.0,40.0,0.0
124,0,201905,5,0,9941.0,40.0,40.0,0.0
124,0,201906,6,0,10689.0,40.0,40.0,0.0
124,0,201907,7,0,11824.0,40.0,40.0,0.0
124,0,201908,8,0,10986.0,40.0,40.0,0.0
124,0,201909,9,0,9820.0,40.0,40.0,0.0
124,0,201910,10,0,10731.0,40.0,40.0,0.0
124,0,201911,11,0,12677.0,40.0,40.0,0.0
124,0,201912,12,0,14152.0,40.0,40.0,0.0
124,0,202001,1,0,4469.0,40.0,40.0,0.0
124,0,202002,2,0,2755.0,40.0,40.0,0.0
124,0,202003,3,0,3048.0,40.0,40.0,0.0
124,0,202004,4,0,7108.0,40.0,40.0,0.0
124,0,202005,5,0,12472.0,40.0,40.0,0.0
124,0,202006,6,0,13061.0,40.0,47.0,0.0
124,0,202007,7,0,15835.0,40.0,40.0,0.0
124,0,202008,8,0,14180.0,40.0,40.0,0.0
124,0,202009,9,0,15034.0,40.0,40.0,103.0
124,0,202010,10,0,14312.0,40.0,43.0,0.0
124,0,202011,11,0,16180.0,40.0,40.0,0.0
124,0,202012,12,0,17381.0,40.0,41.0,205.0
125,0,201802,2,2,1129.0,40.0,40.0,0.0
125,0,201803,3,2,3568.0,40.0,40.0,0.0
125,0,201804,4,2,4560.0,40.0,40.0,0.0
125,0,201805,5,2,7521.0,40.0,40.0,0.0
125,0,201806,6,2,7687.0,40.0,40.0,0.0
125,0,201807,7,2,8675.0,40.0,40.0,0.0
125,0,201808,8,2,8245.0,40.0,40.0,0.0
125,0,201809,9,2,7989.0,40.0,40.0,0.0
125,0,201810,10,2,7583.0,40.0,40.0,0.0
125,0,201811,11,2,8522.0,40.0,40.0,0.0
125,0,201812,12,2,9310.0,40.0,40.0,0.0
125,0,201901,1,2,7049.0,40.0,40.0,0.0
125,0,201902,2,2,1101.0,40.0,40.0,0.0
125,0,201903,3,2,4611.0,40.0,40.0,0.0
125,0,201904,4,2,6769.0,40.0,40.0,0.0
125,0,201905,5,2,9941.0,40.0,40.0,0.0
125,0,201906,6,2,10689.0,40.0,40.0,0.0
125,0,201907,7,2,11824.0,40.0,40.0,0.0
125,0,201908,8,2,10986.0,40.0,40.0,0.0
125,0,201909,9,2,9820.0,40.0,40.0,0.0
125,0,201910,10,2,10731.0,40.0,40.0,0.0
125,0,201911,11,2,12677.0,40.0,40.0,0.0
125,0,201912,12,2,14152.0,40.0,40.0,0.0
125,0,202001,1,2,4469.0,40.0,40.0,0.0
125,0,202002,2,2,2755.0,40.0,40.0,0.0
125,0,202003,3,2,3048.0,40.0,40.0,0.0
125,0,202004,4,2,7108.0,40.0,40.0,0.0
125,0,202005,5,2,12472.0,40.0,40.0,0.0
125,0,202006,6,2,13061.0,40.0,90.0,0.0
125,0,202007,7,2,15835.0,40.0,40.0,0.0
125,0,202008,8,2,14180.0,40.0,40.0,0.0
125,0,202009,9,2,15034.0,40.0,40.0,0.0
125,0,202010,10,2,14312.0,40.0,90.0,1990.0
125,0,202011,11,2,16180.0,73.0,73.0,3597.0
125,0,202012,12,2,17381.0,73.0,85.0,3954.0
126,0,201802,2,0,1129.0,40.0,40.0,0.0
126,0,201803,3,0,3568.0,40.0,40.0,0.0
126,0,201804,4,0,4560.0,40.0,40.0,0.0
126,0,201805,5,0,7521.0,40.0,40.0,0.0
126,0,201806,6,0,7687.0,40.0,40.0,0.0
126,0,201807,7,0,8675.0,40.0,40.0,0.0
126,0,201808,8,0,8245.0,40.0,40.0,0.0
126,0,201809,9,0,7989.0,40.0,40.0,0.0
126,0,201810,10,0,7583.0,40.0,40.0,0.0
126,0,201811,11,0,8522.0,40.0,40.0,0.0
126,0,201812,12,0,9310.0,40.0,40.0,0.0
126,0,201901,1,0,7049.0,40.0,40.0,0.0
126,0,201902,2,0,1101.0,40.0,40.0,0.0
126,0,201903,3,0,4611.0,40.0,40.0,0.0
126,0,201904,4,0,6769.0,40.0,40.0,0.0
126,0,201905,5,0,9941.0,40.0,40.0,0.0
126,0,201906,6,0,10689.0,40.0,40.0,0.0
126,0,201907,7,0,11824.0,40.0,40.0,0.0
126,0,201908,8,0,10986.0,40.0,40.0,0.0
126,0,201909,9,0,9820.0,40.0,40.0,0.0
126,0,201910,10,0,10731.0,40.0,40.0,0.0
126,0,201911,11,0,12677.0,40.0,40.0,0.0
126,0,201912,12,0,14152.0,40.0,40.0,0.0
126,0,202001,1,0,4469.0,40.0,40.0,0.0
126,0,202002,2,0,2755.0,40.0,40.0,0.0
126,0,202003,3,0,3048.0,40.0,40.0,0.0
126,0,202004,4,0,7108.0,40.0,40.0,0.0
126,0,202005,5,0,12472.0,40.0,40.0,0.0
126,0,202006,6,0,13061.0,40.0,40.0,0.0
126,0,202007,7,0,15835.0,40.0,40.0,0.0
126,0,202008,8,0,14180.0,40.0,40.0,0.0
126,0,202009,9,0,15034.0,40.0,40.0,0.0
126,0,202010,10,0,14312.0,40.0,73.0,185.0
126,0,202011,11,0,16180.0,73.0,56.0,1465.0
126,0,202012,12,0,17381.0,56.0,106.0,1735.0
127,0,201802,2,0,1129.0,40.0,40.0,0.0
127,0,201803,3,0,3568.0,40.0,40.0,0.0
127,0,201804,4,0,4560.0,40.0,40.0,0.0
127,0,201805,5,0,7521.0,40.0,40.0,0.0
127,0,201806,6,0,7687.0,40.0,40.0,0.0
127,0,201807,7,0,8675.0,40.0,40.0,0.0
127,0,201808,8,0,8245.0,40.0,40.0,0.0
127,0,201809,9,0,7989.0,40.0,40.0,0.0
127,0,201810,10,0,7583.0,40.0,40.0,0.0
127,0,201811,11,0,8522.0,40.0,40.0,0.0
127,0,201812,12,0,9310.0,40.0,40.0,0.0
127,0,201901,1,0,7049.0,40.0,40.0,0.0
127,0,201902,2,0,1101.0,40.0,40.0,0.0
127,0,201903,3,0,4611.0,40.0,40.0,0.0
127,0,201904,4,0,6769.0,40.0,40.0,0.0
127,0,201905,5,0,9941.0,40.0,40.0,0.0
127,0,201906,6,0,10689.0,40.0,40.0,0.0
127,0,201907,7,0,11824.0,40.0,40.0,0.0
127,0,201908,8,0,10986.0,40.0,40.0,0.0
127,0,201909,9,0,9820.0,40.0,40.0,0.0
127,0,201910,10,0,10731.0,40.0,40.0,0.0
127,0,201911,11,0,12677.0,40.0,40.0,0.0
127,0,201912,12,0,14152.0,40.0,40.0,0.0
127,0,202001,1,0,4469.0,40.0,40.0,0.0
127,0,202002,2,0,2755.0,40.0,40.0,0.0
127,0,202003,3,0,3048.0,40.0,40.0,0.0
127,0,202004,4,0,7108.0,40.0,40.0,0.0
127,0,202005,5,0,12472.0,40.0,40.0,0.0
127,0,202006,6,0,13061.0,40.0,47.0,0.0
127,0,202007,7,0,15835.0,40.0,40.0,0.0
127,0,202008,8,0,14180.0,40.0,40.0,0.0
127,0,202009,9,0,15034.0,40.0,40.0,0.0
127,0,202010,10,0,14312.0,40.0,90.0,185.0
127,0,202011,11,0,16180.0,90.0,73.0,555.0
127,0,202012,12,0,17381.0,73.0,70.0,1124.0
128,0,201802,2,2,1129.0,40.0,40.0,0.0
128,0,201803,3,2,3568.0,40.0,40.0,0.0
128,0,201804,4,2,4560.0,40.0,40.0,0.0
128,0,201805,5,2,7521.0,40.0,40.0,0.0
128,0,201806,6,2,7687.0,40.0,40.0,0.0
128,0,201807,7,2,8675.0,40.0,40.0,0.0
128,0,201808,8,2,8245.0,40.0,40.0,0.0
128,0,201809,9,2,7989.0,40.0,40.0,0.0
128,0,201810,10,2,7583.0,40.0,40.0,0.0
128,0,201811,11,2,8522.0,40.0,40.0,0.0
128,0,201812,12,2,9310.0,40.0,40.0,0.0
128,0,201901,1,2,7049.0,40.0,40.0,0.0
128,0,201902,2,2,1101.0,40.0,40.0,0.0
128,0,201903,3,2,4611.0,40.0,40.0,0.0
128,0,201904,4,2,6769.0,40.0,56.0,0.0
128,0,201905,5,2,9941.0,40.0,40.0,0.0
128,0,201906,6,2,10689.0,40.0,40.0,0.0
128,0,201907,7,2,11824.0,40.0,40.0,0.0
128,0,201908,8,2,10986.0,40.0,40.0,0.0
128,0,201909,9,2,9820.0,40.0,40.0,0.0
128,0,201910,10,2,10731.0,40.0,40.0,0.0
128,0,201911,11,2,12677.0,40.0,40.0,0.0
128,0,201912,12,2,14152.0,40.0,40.0,0.0
128,0,202001,1,2,4469.0,40.0,40.0,0.0
128,0,202002,2,2,2755.0,40.0,40.0,0.0
128,0,202003,3,2,3048.0,40.0,40.0,0.0
128,0,202004,4,2,7108.0,40.0,56.0,0.0
128,0,202005,5,2,12472.0,40.0,40.0,0.0
128,0,202006,6,2,13061.0,40.0,73.0,0.0
128,0,202007,7,2,15835.0,40.0,40.0,0.0
128,0,202008,8,2,14180.0,40.0,40.0,0.0
128,0,202009,9,2,15034.0,40.0,40.0,0.0
128,0,202010,10,2,14312.0,40.0,73.0,2702.0
128,0,202011,11,2,16180.0,73.0,73.0,4645.0
128,0,202012,12,2,17381.0,73.0,85.0,4559.0
129,0,201802,2,0,1129.0,40.0,40.0,0.0
129,0,201803,3,0,3568.0,40.0,40.0,0.0
129,0,201804,4,0,4560.0,40.0,40.0,0.0
129,0,201805,5,0,7521.0,40.0,40.0,0.0
129,0,201806,6,0,7687.0,40.0,40.0,0.0
129,0,201807,7,0,8675.0,40.0,40.0,0.0
129,0,201808,8,0,8245.0,40.0,40.0,0.0
129,0,201809,9,0,7989.0,40.0,40.0,0.0
129,0,201810,10,0,7583.0,40.0,40.0,0.0
129,0,201811,11,0,8522.0,40.0,40.0,0.0
129,0,201812,12,0,9310.0,40.0,40.0,0.0
129,0,201901,1,0,7049.0,40.0,40.0,0.0
129,0,201902,2,0,1101.0,40.0,40.0,0.0
129,0,201903,3,0,4611.0,40.0,40.0,0.0
129,0,201904,4,0,6769.0,40.0,61.0,0.0
129,0,201905,5,0,9941.0,40.0,40.0,0.0
129,0,201906,6,0,10689.0,40.0,40.0,0.0
129,0,201907,7,0,11824.0,40.0,40.0,0.0
129,0,201908,8,0,10986.0,40.0,40.0,0.0
129,0,201909,9,0,9820.0,40.0,40.0,0.0
129,0,201910,10,0,10731.0,40.0,40.0,0.0
129,0,201911,11,0,12677.0,40.0,40.0,0.0
129,0,201912,12,0,14152.0,40.0,40.0,0.0
129,0,202001,1,0,4469.0,40.0,40.0,0.0
129,0,202002,2,0,2755.0,40.0,40.0,0.0
129,0,202003,3,0,3048.0,40.0,40.0,0.0
129,0,202004,4,0,7108.0,40.0,61.0,0.0
129,0,202005,5,0,12472.0,40.0,40.0,0.0
129,0,202006,6,0,13061.0,40.0,58.0,0.0
129,0,202007,7,0,15835.0,40.0,40.0,0.0
129,0,202008,8,0,14180.0,40.0,40.0,0.0
129,0,202009,9,0,15034.0,40.0,40.0,0.0
129,0,202010,10,0,14312.0,40.0,67.0,0.0
129,0,202011,11,0,16180.0,40.0,40.0,0.0
129,0,202012,12,0,17381.0,40.0,49.0,982.0
130,0,201802,2,0,1129.0,40.0,40.0,0.0
130,0,201803,3,0,3568.0,40.0,40.0,0.0
130,0,201804,4,0,4560.0,40.0,40.0,0.0
130,0,201805,5,0,7521.0,40.0,40.0,0.0
130,0,201806,6,0,7687.0,40.0,40.0,0.0
130,0,201807,7,0,8675.0,40.0,40.0,0.0
130,0,201808,8,0,8245.0,40.0,40.0,0.0
130,0,201809,9,0,7989.0,40.0,40.0,0.0
130,0,201810,10,0,7583.0,40.0,40.0,0.0
130,0,201811,11,0,8522.0,40.0,40.0,0.0
130,0,201812,12,0,9310.0,40.0,40.0,0.0
130,0,201901,1,0,7049.0,40.0,40.0,0.0
130,0,201902,2,0,1101.0,40.0,40.0,0.0
130,0,201903,3,0,4611.0,40.0,40.0,0.0
130,0,201904,4,0,6769.0,40.0,63.0,0.0
130,0,201905,5,0,9941.0,40.0,40.0,0.0
130,0,201906,6,0,10689.0,40.0,40.0,0.0
130,0,201907,7,0,11824.0,40.0,40.0,0.0
130,0,201908,8,0,10986.0,40.0,40.0,0.0
130,0,201909,9,0,9820.0,40.0,40.0,0.0
130,0,201910,10,0,10731.0,40.0,40.0,0.0
130,0,201911,11,0,12677.0,40.0,40.0,0.0
130,0,201912,12,0,14152.0,40.0,40.0,0.0
130,0,202001,1,0,4469.0,40.0,40.0,0.0
130,0,202002,2,0,2755.0,40.0,40.0,0.0
130,0,202003,3,0,3048.0,40.0,40.0,0.0
130,0,202004,4,0,7108.0,40.0,63.0,0.0
130,0,202005,5,0,12472.0,40.0,40.0,0.0
130,0,202006,6,0,13061.0,40.0,57.0,0.0
130,0,202007,7,0,15835.0,40.0,40.0,0.0
130,0,202008,8,0,14180.0,40.0,40.0,0.0
130,0,202009,9,0,15034.0,40.0,40.0,0.0
130,0,202010,10,0,14312.0,40.0,62.0,0.0
130,0,202011,11,0,16180.0,40.0,40.0,0.0
130,0,202012,12,0,17381.0,40.0,40.0,0.0
131,0,201802,2,0,1129.0,40.0,40.0,0.0
131,0,201803,3,0,3568.0,40.0,40.0,0.0
131,0,201804,4,0,4560.0,40.0,40.0,0.0
131,0,201805,5,0,7521.0,40.0,40.0,0.0
131,0,201806,6,0,7687.0,40.0,40.0,0.0
131,0,201807,7,0,8675.0,40.0,40.0,0.0
131,0,201808,8,0,8245.0,40.0,40.0,0.0
131,0,201809,9,0,7989.0,40.0,40.0,0.0
131,0,201810,10,0,7583.0,40.0,40.0,0.0
131,0,201811,11,0,8522.0,40.0,40.0,0.0
131,0,201812,12,0,9310.0,40.0,40.0,0.0
131,0,201901,1,0,7049.0,40.0,40.0,0.0
131,0,201902,2,0,1101.0,40.0,40.0,0.0
131,0,201903,3,0,4611.0,40.0,40.0,0.0
131,0,201904,4,0,6769.0,40.0,64.0,0.0
131,0,201905,5,0,9941.0,40.0,40.0,0.0
131,0,201906,6,0,10689.0,40.0,40.0,0.0
131,0,201907,7,0,11824.0,40.0,40.0,0.0
131,0,201908,8,0,10986.0,40.0,40.0,0.0
131,0,201909,9,0,9820.0,40.0,40.0,0.0
131,0,201910,10,0,10731.0,40.0,40.0,0.0
131,0,201911,11,0,12677.0,40.0,40.0,0.0
131,0,201912,12,0,14152.0,40.0,40.0,0.0
131,0,202001,1,0,4469.0,40.0,40.0,0.0
131,0,202002,2,0,2755.0,40.0,56.0,0.0
131,0,202003,3,0,3048.0,40.0,40.0,0.0
131,0,202004,4,0,7108.0,40.0,64.0,0.0
131,0,202005,5,0,12472.0,40.0,40.0,0.0
131,0,202006,6,0,13061.0,40.0,53.0,0.0
131,0,202007,7,0,15835.0,40.0,40.0,0.0
131,0,202008,8,0,14180.0,40.0,40.0,0.0
131,0,202009,9,0,15034.0,40.0,40.0,0.0
131,0,202010,10,0,14312.0,40.0,52.0,0.0
131,0,202011,11,0,16180.0,40.0,64.0,1183.0
131,0,202012,12,0,17381.0,64.0,55.0,4421.0
132,0,201802,2,2,1129.0,40.0,40.0,0.0
132,0,201803,3,2,3568.0,40.0,40.0,0.0
132,0,201804,4,2,4560.0,40.0,40.0,0.0
132,0,201805,5,2,7521.0,40.0,40.0,0.0
132,0,201806,6,2,7687.0,40.0,40.0,0.0
132,0,201807,7,2,8675.0,40.0,40.0,0.0
132,0,201808,8,2,8245.0,40.0,40.0,0.0
132,0,201809,9,2,7989.0,40.0,40.0,0.0
132,0,201810,10,2,7583.0,40.0,40.0,0.0
132,0,201811,11,2,8522.0,40.0,40.0,0.0
132,0,201812,12,2,9310.0,40.0,40.0,0.0
132,0,201901,1,2,7049.0,40.0,40.0,0.0
132,0,201902,2,2,1101.0,40.0,40.0,0.0
132,0,201903,3,2,4611.0,40.0,40.0,0.0
132,0,201904,4,2,6769.0,40.0,50.0,0.0
